pig_id,day_age,weight_kg,daily_feed_intake_kg,avg_temperature
LTW-014,287,108.33,3.77,15.6
LTW-014,288,108.19,3.729,16.6
LTW-014,289,108.38,3.843,14.8
LTW-014,290,108.62,3.852,13.1
LTW-014,291,108.77,3.708,15.4
LTW-014,292,108.67,3.79,15.9
LTW-014,293,109.42,3.793,13.9
LTW-014,294,110.17,3.879,12.9
LTW-014,295,109.52,3.822,14.2
LTW-014,296,109.8,3.895,14.7
LTW-014,297,109.62,3.94,15.4
LTW-014,298,110.43,3.83,13.4
LTW-014,299,110.67,3.931,13.5
LTW-014,300,111.13,3.914,15.1
LTW-015,1,1.17,0.1,5.6
LTW-015,2,1.0,0.1,8.5
LTW-015,3,1.63,0.1,10.6
LTW-015,4,1.47,0.1,7.9
LTW-015,5,1.65,0.123,8.8
LTW-015,6,2.19,0.1,8.0
LTW-015,7,2.09,0.1,7.1
LTW-015,8,1.67,0.1,7.6
LTW-015,9,2.31,0.1,8.4
LTW-015,10,1.86,0.122,8.1
LTW-015,11,2.31,0.212,9.0
LTW-015,12,2.15,0.144,5.9
LTW-015,13,2.27,0.1,10.4
LTW-015,14,2.58,0.124,10.5
LTW-015,15,2.31,0.1,12.4
LTW-015,16,2.96,0.184,7.4
LTW-015,17,2.77,0.1,7.3
LTW-015,18,3.16,0.159,11.4
LTW-015,19,3.14,0.1,10.7
LTW-015,20,3.61,0.1,10.8
LTW-015,21,3.54,0.1,12.8
LTW-015,22,3.74,0.123,9.4
LTW-015,23,4.05,0.1,10.3
LTW-015,24,3.75,0.113,12.1
LTW-015,25,4.3,0.171,11.7
LTW-015,26,4.16,0.191,9.1
LTW-015,27,3.89,0.158,9.2
LTW-015,28,4.96,0.208,10.0
LTW-015,29,4.82,0.159,12.6
LTW-015,30,5.17,0.25,11.4
LTW-015,31,5.16,0.203,9.9
LTW-015,32,5.28,0.234,12.8
LTW-015,33,5.62,0.262,11.7
LTW-015,34,6.47,0.213,11.8
LTW-015,35,6.4,0.1,12.4
LTW-015,36,6.22,0.275,12.2
LTW-015,37,7.01,0.384,10.5
LTW-015,38,6.78,0.235,12.3
LTW-015,39,7.07,0.255,11.1
LTW-015,40,7.57,0.271,12.4
LTW-015,41,8.04,0.39,14.3
LTW-015,42,7.95,0.272,12.9
LTW-015,43,8.37,0.391,13.8
LTW-015,44,8.57,0.299,10.9
LTW-015,45,9.28,0.379,14.9
LTW-015,46,9.03,0.24,11.0
LTW-015,47,9.42,0.387,14.0
LTW-015,48,9.95,0.43,15.7
LTW-015,49,10.16,0.414,13.5
LTW-015,50,10.26,0.387,14.5
LTW-015,51,10.7,0.463,12.0
LTW-015,52,10.83,0.453,12.7
LTW-015,53,11.39,0.517,16.0
LTW-015,54,11.76,0.531,14.0
LTW-015,55,12.11,0.484,17.1
LTW-015,56,12.19,0.558,13.6
LTW-015,57,12.78,0.461,18.9
LTW-015,58,13.18,0.461,16.6
LTW-015,59,13.64,0.569,14.3
LTW-015,60,13.72,0.524,16.3
LTW-015,61,13.8,0.552,17.1
LTW-015,62,14.69,0.526,16.6
LTW-015,63,14.88,0.63,19.2
LTW-015,64,14.69,0.549,16.6
LTW-015,65,15.75,0.616,19.0
LTW-015,66,15.88,0.583,16.3
LTW-015,67,16.66,0.576,18.6
LTW-015,68,16.85,0.695,18.5
LTW-015,69,17.1,0.62,16.8
LTW-015,70,16.96,0.618,19.3
LTW-015,71,17.67,0.709,18.4
LTW-015,72,18.44,0.746,18.8
LTW-015,73,18.9,0.652,18.7
LTW-015,74,19.29,0.763,21.0
LTW-015,75,20.26,0.838,18.4
LTW-015,76,20.19,0.856,18.3
LTW-015,77,20.4,0.801,19.4
LTW-015,78,21.79,0.865,19.8
LTW-015,79,21.54,0.817,21.2
LTW-015,80,21.76,0.817,23.8
LTW-015,81,22.52,0.874,18.3
LTW-015,82,22.91,0.909,24.7
LTW-015,83,23.41,0.835,18.3
LTW-015,84,24.32,1.014,19.2
LTW-015,85,23.99,0.908,22.2
LTW-015,86,24.76,0.964,22.6
LTW-015,87,25.63,1.02,21.7
LTW-015,88,25.5,1.029,23.1
LTW-015,89,26.69,1.04,24.4
LTW-015,90,27.26,1.04,21.3
LTW-015,91,28.25,1.029,24.3
LTW-015,92,28.26,1.084,25.7
LTW-015,93,28.14,1.104,26.1
LTW-015,94,29.06,1.148,22.9
LTW-015,95,29.74,1.094,24.4
LTW-015,96,29.93,1.133,22.8
LTW-015,97,30.36,1.137,23.4
LTW-015,98,31.63,1.271,24.6
LTW-015,99,31.82,1.175,24.6
LTW-015,100,32.67,1.27,23.7
LTW-015,101,32.85,1.218,24.4
LTW-015,102,33.3,1.279,26.1
LTW-015,103,33.85,1.396,24.2
LTW-015,104,34.49,1.392,26.4
LTW-015,105,35.01,1.271,27.0
LTW-015,106,34.87,1.297,26.7
LTW-015,107,36.12,1.368,25.6
LTW-015,108,36.39,1.336,27.1
LTW-015,109,37.31,1.487,26.9
LTW-015,110,37.51,1.481,27.3
LTW-015,111,38.72,1.503,25.6
LTW-015,112,38.62,1.449,27.3
LTW-015,113,39.66,1.435,27.4
LTW-015,114,39.64,1.476,26.7
LTW-015,115,40.82,1.492,24.3
LTW-015,116,41.0,1.479,28.2
LTW-015,117,41.81,1.568,27.7
LTW-015,118,42.62,1.666,27.8
LTW-015,119,42.52,1.58,25.9
LTW-015,120,43.5,1.661,26.9
LTW-015,121,43.82,1.633,28.2
LTW-015,122,44.51,1.669,27.4
LTW-015,123,45.19,1.715,27.7
LTW-015,124,45.71,1.802,28.3
LTW-015,125,46.08,1.778,28.9
LTW-015,126,46.76,1.832,27.2
LTW-015,127,47.73,1.748,29.2
LTW-015,128,47.63,1.752,30.2
LTW-015,129,48.79,1.77,29.0
LTW-015,130,49.33,1.848,29.0
LTW-015,131,49.55,1.795,28.4
LTW-015,132,50.12,1.983,26.3
LTW-015,133,50.72,1.92,26.2
LTW-015,134,51.31,1.939,28.4
LTW-015,135,51.71,2.021,30.3
LTW-015,136,52.72,2.031,29.6
LTW-015,137,53.13,2.094,30.7
LTW-015,138,53.62,1.997,29.6
LTW-015,139,54.28,2.02,32.3
LTW-015,140,55.2,2.052,30.4
LTW-015,141,55.6,2.159,29.7
LTW-015,142,56.3,2.056,29.5
LTW-015,143,56.24,2.107,32.4
LTW-015,144,56.91,2.052,31.6
LTW-015,145,57.7,2.083,30.8
LTW-015,146,57.81,2.261,31.8
LTW-015,147,58.22,2.038,29.0
LTW-015,148,58.72,2.205,33.7
LTW-015,149,59.71,2.262,31.1
LTW-015,150,60.4,2.25,34.0
LTW-015,151,60.84,2.312,30.3
LTW-015,152,61.22,2.266,30.3
LTW-015,153,62.38,2.284,30.9
LTW-015,154,62.48,2.312,31.0
LTW-015,155,62.76,2.338,31.4
LTW-015,156,63.55,2.394,31.6
LTW-015,157,64.43,2.373,29.2
LTW-015,158,64.28,2.401,31.2
LTW-015,159,65.43,2.441,30.8
LTW-015,160,65.26,2.502,32.7
LTW-015,161,66.45,2.514,29.8
LTW-015,162,67.0,2.461,31.7
LTW-015,163,67.44,2.568,30.0
LTW-015,164,67.83,2.497,31.1
LTW-015,165,68.64,2.656,32.4
LTW-015,166,68.68,2.537,31.1
LTW-015,167,68.97,2.559,32.7
LTW-015,168,70.1,2.675,32.7
LTW-015,169,70.48,2.629,33.7
LTW-015,170,71.13,2.616,30.5
LTW-015,171,70.93,2.681,30.7
LTW-015,172,71.99,2.602,32.2
LTW-015,173,72.75,2.709,32.6
LTW-015,174,73.39,2.664,30.4
LTW-015,175,73.62,2.845,32.1
LTW-015,176,74.11,2.775,32.2
LTW-015,177,74.66,2.835,32.7
LTW-015,178,74.68,2.634,31.4
LTW-015,179,75.65,2.745,30.8
LTW-015,180,76.09,2.828,32.1
LTW-015,181,76.75,2.789,31.8
LTW-015,182,76.74,2.898,33.1
LTW-015,183,77.49,2.924,31.6
LTW-015,184,77.76,2.856,34.3
LTW-015,185,78.62,2.907,30.6
LTW-015,186,78.71,2.911,30.1
LTW-015,187,79.53,2.91,29.6
LTW-015,188,79.89,2.896,31.1
LTW-015,189,79.76,3.006,33.0
LTW-015,190,79.83,2.967,32.0
LTW-015,191,81.27,2.955,30.2
LTW-015,192,81.14,3.01,28.7
LTW-015,193,81.82,2.995,31.2
LTW-015,194,82.41,3.058,32.4
LTW-015,195,83.43,3.105,29.9
LTW-015,196,83.53,3.116,30.0
LTW-015,197,83.67,3.053,32.5
LTW-015,198,83.79,3.051,32.4
LTW-015,199,84.56,3.094,28.9
LTW-015,200,85.52,3.08,31.5
LTW-015,201,85.77,3.06,29.7
LTW-015,202,86.01,3.144,29.9
LTW-015,203,86.66,3.054,27.7
LTW-015,204,86.53,3.078,32.5
LTW-015,205,86.84,3.132,31.1
LTW-015,206,87.16,3.223,30.1
LTW-015,207,87.73,3.179,27.7
LTW-015,208,88.05,3.246,28.1
LTW-015,209,89.08,3.126,28.1
LTW-015,210,88.87,3.309,29.0
LTW-015,211,89.83,3.236,32.1
LTW-015,212,89.89,3.318,28.6
LTW-015,213,90.34,3.325,29.1
LTW-015,214,91.03,3.278,28.7
LTW-015,215,91.61,3.403,28.4
LTW-015,216,91.51,3.264,27.8
LTW-015,217,91.64,3.262,29.2
LTW-015,218,92.53,3.35,30.4
LTW-015,219,92.36,3.411,28.6
LTW-015,220,92.95,3.37,27.9
LTW-015,221,93.22,3.453,27.9
LTW-015,222,93.65,3.469,26.7
LTW-015,223,93.83,3.44,26.5
LTW-015,224,94.4,3.379,24.0
LTW-015,225,94.97,3.462,27.2
LTW-015,226,95.46,3.411,28.1
LTW-015,227,95.51,3.496,29.4
LTW-015,228,95.93,3.531,28.5
LTW-015,229,96.14,3.425,27.3
LTW-015,230,96.42,3.557,26.9
LTW-015,231,96.92,3.505,25.5
LTW-015,232,97.06,3.523,26.5
LTW-015,233,97.75,3.37,26.1
LTW-015,234,98.07,3.589,25.8
LTW-015,235,98.52,3.571,25.9
LTW-015,236,98.59,3.627,23.7
LTW-015,237,99.03,3.579,25.8
LTW-015,238,99.72,3.585,24.6
LTW-015,239,99.77,3.66,25.1
LTW-015,240,99.88,3.573,21.1
LTW-015,241,100.35,3.62,26.3
LTW-015,242,100.5,3.663,23.2
LTW-015,243,100.72,3.618,23.7
LTW-015,244,101.29,3.538,25.4
LTW-015,245,100.85,3.598,23.8
LTW-015,246,101.69,3.654,24.9
LTW-015,247,102.38,3.604,25.8
LTW-015,248,102.26,3.642,23.1
LTW-015,249,102.27,3.592,24.6
LTW-015,250,102.63,3.707,22.9
LTW-015,251,102.86,3.694,21.6
LTW-015,252,103.84,3.718,20.3
LTW-015,253,103.61,3.674,22.0
LTW-015,254,103.8,3.745,20.3
LTW-015,255,104.02,3.726,23.3
LTW-015,256,104.24,3.733,22.4
LTW-015,257,104.91,3.792,23.7
LTW-015,258,104.94,3.717,20.1
LTW-015,259,105.4,3.793,20.0
LTW-015,260,105.4,3.685,17.4
LTW-015,261,106.22,3.768,22.5
LTW-015,262,105.65,3.837,19.3
LTW-015,263,106.49,3.802,21.8
LTW-015,264,106.51,3.742,19.9
LTW-015,265,106.92,3.829,18.1
LTW-015,266,106.9,3.835,20.2
LTW-015,267,107.16,3.839,19.6
LTW-015,268,107.21,3.777,17.9
LTW-015,269,107.72,3.837,20.1
LTW-015,270,108.2,3.833,18.8
LTW-015,271,108.06,3.792,16.8
LTW-015,272,108.46,3.846,19.9
LTW-015,273,108.86,3.901,18.9
LTW-015,274,109.04,3.838,16.9
LTW-015,275,109.23,3.91,20.2
LTW-015,276,109.07,3.882,15.9
LTW-015,277,108.98,3.795,18.7
LTW-015,278,109.71,3.853,18.5
LTW-015,279,110.09,3.905,20.4
LTW-015,280,110.13,3.897,16.1
LTW-015,281,110.2,3.831,16.6
LTW-015,282,110.71,3.887,14.2
LTW-015,283,110.99,3.909,14.9
LTW-015,284,111.11,3.937,14.4
LTW-015,285,111.47,3.875,16.2
LTW-015,286,111.69,3.963,14.4
LTW-015,287,111.95,3.912,15.7
LTW-015,288,111.63,3.941,14.0
LTW-015,289,111.72,3.953,12.4
LTW-015,290,112.19,3.934,13.7
LTW-015,291,112.37,3.947,15.2
LTW-015,292,112.53,3.87,16.0
LTW-015,293,112.83,3.937,11.7
LTW-015,294,113.24,3.938,12.7
LTW-015,295,112.88,3.896,14.1
LTW-015,296,113.51,3.979,12.2
LTW-015,297,114.23,4.089,14.8
LTW-015,298,113.76,4.13,13.4
LTW-015,299,114.31,3.982,13.4
LTW-015,300,114.3,3.997,11.9
LTW-016,1,1.3,0.1,8.7
LTW-016,2,1.0,0.1,8.9
LTW-016,3,1.21,0.1,8.8
LTW-016,4,1.85,0.105,10.9
LTW-016,5,1.38,0.102,6.6
LTW-016,6,1.45,0.144,9.3
LTW-016,7,2.22,0.117,8.6
LTW-016,8,1.66,0.1,8.1
LTW-016,9,2.03,0.1,11.4
LTW-016,10,2.0,0.1,8.4
LTW-016,11,2.55,0.1,8.5
LTW-016,12,2.68,0.148,8.6
LTW-016,13,2.31,0.147,8.4
LTW-016,14,2.44,0.1,9.2
LTW-016,15,2.02,0.102,10.9
LTW-016,16,2.32,0.1,8.2
LTW-016,17,2.71,0.1,8.3
LTW-016,18,2.61,0.125,10.8
LTW-016,19,2.48,0.1,11.5
LTW-016,20,2.65,0.1,10.4
LTW-016,21,2.78,0.1,9.8
LTW-016,22,3.41,0.155,9.9
LTW-016,23,3.13,0.1,9.5
LTW-016,24,3.39,0.137,9.5
LTW-016,25,3.45,0.11,9.4
LTW-016,26,3.81,0.177,10.8
LTW-016,27,3.95,0.172,9.7
LTW-016,28,4.28,0.111,7.7
LTW-016,29,4.42,0.173,11.8
LTW-016,30,4.59,0.26,10.8
LTW-016,31,4.69,0.151,11.3
LTW-016,32,4.91,0.182,10.7
LTW-016,33,4.8,0.109,10.0
LTW-016,34,4.84,0.152,13.5
LTW-016,35,5.53,0.2,13.5
LTW-016,36,4.86,0.188,10.8
LTW-016,37,5.25,0.233,11.5
LTW-016,38,5.68,0.183,9.9
LTW-016,39,6.05,0.179,9.6
LTW-016,40,6.29,0.203,12.7
LTW-016,41,6.52,0.253,10.8
LTW-016,42,6.66,0.302,11.2
LTW-016,43,6.86,0.252,13.3
LTW-016,44,7.29,0.308,13.9
LTW-016,45,6.79,0.375,13.2
LTW-016,46,8.04,0.264,12.3
LTW-016,47,7.86,0.346,12.0
LTW-016,48,8.05,0.228,14.8
LTW-016,49,7.86,0.234,12.5
LTW-016,50,8.72,0.297,13.8
LTW-016,51,9.06,0.426,10.7
LTW-016,52,9.01,0.332,15.7
LTW-016,53,9.75,0.38,18.1
LTW-016,54,9.53,0.339,15.4
LTW-016,55,10.07,0.484,15.1
LTW-016,56,10.06,0.311,16.9
LTW-016,57,10.23,0.412,15.9
LTW-016,58,10.84,0.327,14.7
LTW-016,59,11.43,0.41,18.2
LTW-016,60,11.4,0.498,15.1
LTW-016,61,11.87,0.471,17.4
LTW-016,62,12.33,0.548,14.5
LTW-016,63,12.17,0.456,16.2
LTW-016,64,12.86,0.636,17.8
LTW-016,65,13.65,0.538,17.3
LTW-016,66,14.07,0.574,17.1
LTW-016,67,13.11,0.458,18.1
LTW-016,68,14.05,0.556,18.8
LTW-016,69,14.33,0.539,17.1
LTW-016,70,14.21,0.599,18.6
LTW-016,71,15.57,0.599,16.4
LTW-016,72,15.54,0.567,19.6
LTW-016,73,16.04,0.67,19.4
LTW-016,74,15.54,0.577,19.8
LTW-016,75,17.03,0.612,19.6
LTW-016,76,17.49,0.72,18.0
LTW-016,77,17.03,0.713,19.8
LTW-016,78,17.76,0.782,19.2
LTW-016,79,18.4,0.854,23.0
LTW-016,80,18.92,0.722,21.7
LTW-016,81,19.25,0.777,19.7
LTW-016,82,19.08,0.804,20.6
LTW-016,83,19.61,0.686,19.5
LTW-016,84,20.07,0.833,23.1
LTW-016,85,20.37,0.823,20.0
LTW-016,86,21.01,0.859,21.6
LTW-016,87,21.04,0.87,19.3
LTW-016,88,21.17,0.837,22.5
LTW-016,89,21.78,0.868,19.2
LTW-016,90,22.79,0.809,19.7
LTW-016,91,22.62,0.77,22.3
LTW-016,92,23.94,0.94,25.2
LTW-016,93,24.35,0.993,25.2
LTW-016,94,24.56,0.982,23.2
LTW-016,95,25.34,0.975,21.9
LTW-016,96,25.58,0.989,24.2
LTW-016,97,26.0,1.033,22.6
LTW-016,98,26.26,1.076,22.8
LTW-016,99,27.25,1.039,24.8
LTW-016,100,27.68,1.113,25.9
LTW-016,101,27.51,1.103,24.0
LTW-016,102,27.98,1.101,24.1
LTW-016,103,28.77,1.021,24.9
LTW-016,104,30.1,1.117,25.8
LTW-016,105,29.7,1.135,26.7
LTW-016,106,30.32,1.05,25.5
LTW-016,107,30.41,1.198,28.0
LTW-016,108,31.03,1.234,26.4
LTW-016,109,31.57,1.161,28.3
LTW-016,110,32.37,1.311,27.1
LTW-016,111,32.47,1.171,27.0
LTW-016,112,33.08,1.298,25.6
LTW-016,113,33.86,1.382,26.9
LTW-016,114,34.37,1.329,26.7
LTW-016,115,34.92,1.271,27.4
LTW-016,116,35.98,1.47,24.9
LTW-016,117,35.98,1.284,26.9
LTW-016,118,36.56,1.36,24.8
LTW-016,119,36.66,1.364,25.8
LTW-016,120,37.0,1.476,26.8
LTW-016,121,37.48,1.475,25.9
LTW-016,122,38.74,1.524,29.9
LTW-016,123,39.1,1.517,27.6
LTW-016,124,39.47,1.571,28.3
LTW-016,125,39.93,1.55,29.0
LTW-016,126,40.66,1.469,29.4
LTW-016,127,41.42,1.634,27.0
LTW-016,128,41.48,1.545,33.9
LTW-016,129,41.88,1.599,29.7
LTW-016,130,43.32,1.657,31.5
LTW-016,131,43.32,1.555,29.6
LTW-016,132,43.87,1.663,30.3
LTW-016,133,44.16,1.668,26.6
LTW-016,134,44.62,1.617,29.2
LTW-016,135,45.56,1.674,30.0
LTW-016,136,46.21,1.766,30.4
LTW-016,137,46.25,1.754,30.0
LTW-016,138,47.61,1.801,28.7
LTW-016,139,47.56,1.803,31.0
LTW-016,140,48.52,1.772,32.6
LTW-016,141,48.7,1.801,32.3
LTW-016,142,49.9,1.892,31.1
LTW-016,143,49.55,1.783,31.5
LTW-016,144,50.26,1.848,31.2
LTW-016,145,50.71,1.866,28.8
LTW-016,146,51.98,2.012,30.5
LTW-016,147,51.44,1.869,31.3
LTW-016,148,52.33,1.891,31.4
LTW-016,149,53.6,2.018,32.1
LTW-016,150,53.62,1.986,31.1
LTW-016,151,53.96,2.093,30.0
LTW-016,152,55.01,2.035,31.4
LTW-016,153,55.33,2.106,32.9
LTW-016,154,55.88,2.029,29.5
LTW-016,155,56.44,2.085,29.1
LTW-016,156,57.32,2.16,33.5
LTW-016,157,57.04,2.194,31.7
LTW-016,158,57.92,2.257,31.9
LTW-016,159,58.97,2.048,29.0
LTW-016,160,58.88,2.239,29.2
LTW-016,161,59.6,2.11,34.3
LTW-016,162,60.42,2.172,31.6
LTW-016,163,60.68,2.269,31.6
LTW-016,164,61.16,2.302,32.8
LTW-016,165,61.83,2.293,29.9
LTW-016,166,62.38,2.407,32.4
LTW-016,167,62.71,2.357,31.6
LTW-016,168,62.97,2.356,31.1
LTW-016,169,63.89,2.454,31.0
LTW-016,170,64.39,2.462,28.7
LTW-016,171,65.12,2.379,34.8
LTW-016,172,64.79,2.393,31.1
LTW-016,173,65.82,2.509,29.1
LTW-016,174,66.22,2.494,34.8
LTW-016,175,67.12,2.462,31.9
LTW-016,176,68.09,2.629,34.0
LTW-016,177,68.02,2.544,34.6
LTW-016,178,68.4,2.597,32.3
LTW-016,179,69.62,2.554,32.8
LTW-016,180,69.44,2.637,32.7
LTW-016,181,69.81,2.637,34.0
LTW-016,182,70.07,2.648,32.2
LTW-016,183,71.4,2.57,32.8
LTW-016,184,71.57,2.601,33.2
LTW-016,185,71.5,2.602,29.5
LTW-016,186,72.74,2.688,30.2
LTW-016,187,73.36,2.673,30.4
LTW-016,188,73.65,2.804,30.4
LTW-016,189,74.64,2.785,29.8
LTW-016,190,74.47,2.803,33.4
LTW-016,191,74.7,2.818,31.2
LTW-016,192,75.64,2.714,31.2
LTW-016,193,75.7,2.723,30.5
LTW-016,194,76.61,2.854,29.3
LTW-016,195,76.89,2.791,30.7
LTW-016,196,77.41,2.889,31.4
LTW-016,197,78.01,2.856,32.0
LTW-016,198,78.37,2.882,30.8
LTW-016,199,78.96,2.848,30.1
LTW-016,200,79.11,2.944,31.9
LTW-016,201,80.1,2.969,31.5
LTW-016,202,80.51,2.91,30.1
LTW-016,203,80.65,2.869,28.7
LTW-016,204,81.32,3.004,31.3
LTW-016,205,82.0,2.988,31.1
LTW-016,206,81.8,2.995,30.0
LTW-016,207,82.5,3.019,29.3
LTW-016,208,83.02,2.993,29.3
LTW-016,209,83.45,3.101,26.9
LTW-016,210,83.99,3.058,30.4
LTW-016,211,84.29,3.015,29.7
LTW-016,212,84.47,3.047,28.4
LTW-016,213,84.89,3.057,28.6
LTW-016,214,85.28,3.126,29.1
LTW-016,215,86.19,3.134,29.0
LTW-016,216,86.47,3.171,30.3
LTW-016,217,87.58,3.179,25.0
LTW-016,218,87.66,3.112,29.8
LTW-016,219,87.64,3.258,27.9
LTW-016,220,88.28,3.272,25.7
LTW-016,221,88.59,3.193,28.7
LTW-016,222,88.84,3.229,30.4
LTW-016,223,88.92,3.203,25.6
LTW-016,224,89.88,3.284,25.6
LTW-016,225,90.5,3.276,26.4
LTW-016,226,91.09,3.307,27.4
LTW-016,227,90.67,3.332,26.0
LTW-016,228,91.57,3.305,29.0
LTW-016,229,91.46,3.272,26.1
LTW-016,230,92.26,3.374,27.8
LTW-016,231,92.21,3.325,25.6
LTW-016,232,92.75,3.352,26.2
LTW-016,233,93.42,3.422,25.0
LTW-016,234,93.72,3.401,27.0
LTW-016,235,94.83,3.424,26.1
LTW-016,236,94.32,3.389,25.0
LTW-016,237,94.89,3.433,23.3
LTW-016,238,95.2,3.493,24.2
LTW-016,239,95.56,3.407,24.5
LTW-016,240,96.01,3.464,25.9
LTW-016,241,96.32,3.453,23.7
LTW-016,242,96.6,3.442,26.1
LTW-016,243,97.09,3.521,23.4
LTW-016,244,97.78,3.529,25.6
LTW-016,245,97.38,3.436,21.8
LTW-016,246,98.53,3.466,24.0
LTW-016,247,98.33,3.523,23.1
LTW-016,248,99.09,3.565,20.6
LTW-016,249,99.43,3.583,22.4
LTW-016,250,98.88,3.534,20.9
LTW-016,251,100.12,3.624,21.5
LTW-016,252,99.7,3.592,22.8
LTW-016,253,100.5,3.589,21.7
LTW-016,254,100.78,3.65,22.7
LTW-016,255,101.55,3.598,21.4
LTW-016,256,101.5,3.556,22.1
LTW-016,257,101.89,3.666,21.3
LTW-016,258,102.59,3.682,23.2
LTW-016,259,102.83,3.64,21.6
LTW-016,260,102.67,3.761,19.7
LTW-016,261,103.3,3.684,20.1
LTW-016,262,103.1,3.631,21.4
LTW-016,263,103.09,3.725,21.9
LTW-016,264,104.02,3.731,20.5
LTW-016,265,104.42,3.679,19.9
LTW-016,266,104.21,3.652,19.0
LTW-016,267,104.23,3.661,22.0
LTW-016,268,105.93,3.786,16.7
LTW-016,269,105.36,3.741,20.5
LTW-016,270,105.09,3.67,16.9
LTW-016,271,106.24,3.731,18.6
LTW-016,272,106.33,3.762,19.1
LTW-016,273,106.11,3.768,19.4
LTW-016,274,106.65,3.87,18.9
LTW-016,275,106.92,3.838,19.2
LTW-016,276,107.64,3.773,16.6
LTW-016,277,107.05,3.825,18.3
LTW-016,278,108.35,3.83,15.8
LTW-016,279,108.13,3.815,14.8
LTW-016,280,108.57,3.886,17.2
LTW-016,281,108.63,3.772,13.8
LTW-016,282,109.11,3.819,17.9
LTW-016,283,109.66,3.914,15.8
LTW-016,284,109.73,3.782,16.4
LTW-016,285,110.12,3.968,16.2
LTW-016,286,110.2,3.813,17.4
LTW-016,287,110.33,3.92,17.2
LTW-016,288,110.16,3.865,14.2
LTW-016,289,111.04,4.002,14.2
LTW-016,290,111.62,3.942,15.0
LTW-016,291,110.86,3.804,13.3
LTW-016,292,111.59,3.962,13.5
LTW-016,293,112.27,3.927,13.6
LTW-016,294,111.96,3.948,12.2
LTW-016,295,112.02,3.886,15.3
LTW-016,296,112.95,3.972,14.2
LTW-016,297,112.78,3.991,14.1
LTW-016,298,112.91,4.017,13.6
LTW-016,299,113.03,3.919,13.0
LTW-016,300,113.95,3.935,14.2
LTW-017,1,1.39,0.1,9.1
LTW-017,2,1.75,0.1,6.5
LTW-017,3,1.57,0.1,6.6
LTW-017,4,1.85,0.144,8.5
LTW-017,5,2.18,0.1,9.6
LTW-017,6,2.08,0.1,8.0
LTW-017,7,2.06,0.122,9.4
LTW-017,8,2.65,0.123,9.7
LTW-017,9,2.22,0.1,10.2
LTW-017,10,2.95,0.149,9.2
LTW-017,11,3.19,0.1,8.6
LTW-017,12,3.33,0.102,9.4
LTW-017,13,3.28,0.1,7.4
LTW-017,14,3.05,0.207,9.5
LTW-017,15,3.49,0.1,9.9
LTW-017,16,3.9,0.167,7.9
LTW-017,17,3.94,0.1,10.5
LTW-017,18,4.2,0.1,8.6
LTW-017,19,4.14,0.123,11.7
LTW-017,20,4.42,0.245,12.1
LTW-017,21,4.56,0.164,8.2
LTW-017,22,5.05,0.228,9.1
LTW-017,23,5.56,0.287,10.9
LTW-017,24,5.16,0.191,10.8
LTW-017,25,5.43,0.259,8.4
LTW-017,26,5.77,0.183,8.6
LTW-017,27,5.73,0.266,10.1
LTW-017,28,6.95,0.276,11.0
LTW-017,29,6.45,0.16,10.3
LTW-017,30,6.76,0.304,11.2
LTW-017,31,7.11,0.284,10.6
LTW-017,32,6.9,0.253,13.5
LTW-017,33,7.63,0.285,12.7
LTW-017,34,7.91,0.346,14.4
LTW-017,35,8.87,0.302,11.3
LTW-017,36,8.52,0.372,11.5
LTW-017,37,9.6,0.304,11.6
LTW-017,38,9.12,0.385,12.3
LTW-017,39,9.14,0.349,8.4
LTW-017,40,9.42,0.406,11.7
LTW-017,41,10.47,0.435,13.4
LTW-017,42,10.69,0.44,11.0
LTW-017,43,10.97,0.404,12.7
LTW-017,44,11.21,0.419,11.6
LTW-017,45,11.72,0.529,12.7
LTW-017,46,12.61,0.505,13.3
LTW-017,47,12.97,0.491,16.3
LTW-017,48,13.31,0.433,15.4
LTW-017,49,13.28,0.576,15.6
LTW-017,50,14.23,0.624,11.5
LTW-017,51,14.73,0.592,12.6
LTW-017,52,15.03,0.718,13.9
LTW-017,53,15.62,0.633,14.7
LTW-017,54,15.69,0.661,13.2
LTW-017,55,16.63,0.65,15.4
LTW-017,56,16.71,0.671,15.4
LTW-017,57,17.32,0.592,15.4
LTW-017,58,16.99,0.686,15.6
LTW-017,59,18.24,0.688,18.6
LTW-017,60,18.84,0.728,13.6
LTW-017,61,19.26,0.733,17.0
LTW-017,62,20.32,0.753,16.8
LTW-017,63,20.16,0.817,14.9
LTW-017,64,21.02,0.894,15.2
LTW-017,65,21.41,0.895,15.9
LTW-017,66,21.43,0.863,17.2
LTW-017,67,22.1,0.832,20.5
LTW-017,68,23.55,0.894,16.0
LTW-017,69,23.3,0.876,16.7
LTW-017,70,24.23,0.869,17.6
LTW-017,71,24.38,0.895,19.6
LTW-017,72,25.16,0.967,18.0
LTW-017,73,26.08,1.003,17.2
LTW-017,74,26.62,1.065,18.9
LTW-017,75,27.05,1.021,19.3
LTW-017,76,27.74,1.097,21.2
LTW-017,77,28.44,1.146,19.2
LTW-017,78,29.07,1.206,20.1
LTW-017,79,29.59,1.118,19.7
LTW-017,80,29.4,1.183,19.2
LTW-017,81,30.79,1.202,22.8
LTW-017,82,31.4,1.096,23.9
LTW-017,83,32.31,1.187,20.5
LTW-017,84,33.01,1.188,22.2
